StationID,Visit,Year,Footprint,Mitigation Property,Valley,ValleyUpstPine,ValleyUpstDam,BBFM_ID,Easting,Northing,Longitude,Latitude,BHC20,Date,Time,SurveyDuration,B-ALFL,B-AMCR,B-AMPI,B-AMRE,B-AMRO,B-ATTW,B-BAOR,B-BASW,B-BAWW,B-BAYW,B-BBMA,B-BCCH,B-BHCO,B-BHVI,B-BKPW,B-BKSW,B-BLJA,B-BOCH,B-BOWA,B-BRBL,B-BRCR,B-BTNW,B-CAVI,B-CAWA,B-CCSP,B-CEWA,B-CHSP,B-CLSW,B-CMWA,B-COGR,B-CONI,B-CORA,B-COWA,B-COYE,B-DEJU,B-DOWO,B-DUFL,B-EAKI,B-EAPH,B-EUST,B-EVGR,B-FOSP,B-GCKI,B-GCRF,B-GCSP,B-GRCA,B-GRJA,B-HAFL,B-HAWO,B-HETH,B-HOSP,B-HOWR,B-LALO,B-LCSP,B-LEFL,B-LISP,B-MACW,B-MAWR,B-MGNW,B-MODO,B-MOWA,B-NAWA,B-NOFL,B-NOSH,B-NOWA,B-NRWS,B-OCWA,B-OSFL,B-OVEN,B-PAWR,B-PHVI,B-PISI,B-PIWO,B-PSFL,B-PUFI,B-RBGR,B-RBNU,B-RBSA,B-RCKI,B-RECR,B-REVI,B-RUBL,B-RWBL,B-SAPH,B-SASP,B-SAVS,B-SOSP,B-SWSP,B-SWTH,B-TEWA,B-TOSO,B-TOWA,B-TRSW,B-VATH,B-VESP,B-VGSW,B-WAVI,B-WBNU,B-WCSP,B-WEME,B-WETA,B-WIWA,B-WIWR,B-WTSP,B-WWCR,B-WWPE,B-YBFL,B-YBSA,B-YEWA,B-YRWA
PC08-G-6n,2,2008,Yes,No,Yes,Yes,Yes,BBFM1334,606440,6235861,-121.2818937,56.25565437,DYF,2008-06-07,1899-12-31T04:55:00Z,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
PC08-G-6n,3,2008,Yes,No,Yes,Yes,Yes,BBFM1334,606440,6235861,-121.2818937,56.25565437,DYF,2008-06-24,1899-12-31T04:30:00Z,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1
PC08-G-7,1,2008,Yes,No,Yes,Yes,Yes,BBFM1323,606221,6235666,-121.2855052,56.25395217,DYF,2008-05-25,1899-12-31T05:00:00Z,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
PC08-G-7,2,2008,Yes,No,Yes,Yes,Yes,BBFM1323,606221,6235666,-121.2855052,56.25395217,DYF,2008-06-07,1899-12-31T04:55:00Z,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
PC08-G-7,3,2008,Yes,No,Yes,Yes,Yes,BBFM1323,606221,6235666,-121.2855052,56.25395217,DYF,2008-06-24,1899-12-31T04:30:00Z,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2
PC08-G-8,1,2008,Yes,No,Yes,Yes,Yes,BBFM1298,606212,6235428,-121.285746,56.25181681,FBT,2008-05-25,1899-12-31T05:00:00Z,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
PC08-G-8n,2,2008,Yes,No,Yes,Yes,Yes,BBFM1307,606076,6235519,-121.2879034,56.25266441,DYF,2008-06-07,1899-12-31T04:55:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
PC08-G-8n,3,2008,Yes,No,Yes,Yes,Yes,BBFM1307,606076,6235519,-121.2879034,56.25266441,DYF,2008-06-24,1899-12-31T04:30:00Z,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
PC08-G-9,1,2008,Yes,No,Yes,Yes,Yes,BBFM1294,606433,6235398,-121.2821929,56.25149795,WGR,2008-05-25,1899-12-31T05:00:00Z,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PC08-G-9n,2,2008,Yes,No,Yes,Yes,Yes,BBFM1293,606100,6235380,-121.287572,56.25141076,FBT,2008-06-07,1899-12-31T04:55:00Z,5,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
PC08-G-9n,3,2008,Yes,No,Yes,Yes,Yes,BBFM1293,606100,6235380,-121.287572,56.25141076,FBT,2008-06-24,1899-12-31T04:30:00Z,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
PC08-H-1,1,2008,Yes,No,Yes,Yes,Yes,BBFM1284,613313,6235281,-121.1712631,56.24885682,DYF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
PC08-H-1,2,2008,Yes,No,Yes,Yes,Yes,BBFM1284,613313,6235281,-121.1712631,56.24885682,DYF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PC08-H-1,3,2008,Yes,No,Yes,Yes,Yes,BBFM1284,613313,6235281,-121.1712631,56.24885682,DYF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PC08-H-10,1,2008,No,No,Yes,Yes,Yes,BBFM1340,611492,6235945,-121.2003555,56.25525026,DYF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1
PC08-H-10,2,2008,No,No,Yes,Yes,Yes,BBFM1340,611492,6235945,-121.2003555,56.25525026,DYF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
PC08-H-10,3,2008,No,No,Yes,Yes,Yes,BBFM1340,611492,6235945,-121.2003555,56.25525026,DYF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,1
PC08-H-11,1,2008,No,No,Yes,Yes,Yes,BBFM1362,611689,6236306,-121.197025,56.25844583,DYF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
PC08-H-11,2,2008,No,No,Yes,Yes,Yes,BBFM1362,611689,6236306,-121.197025,56.25844583,DYF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC08-H-11,3,2008,No,No,Yes,Yes,Yes,BBFM1362,611689,6236306,-121.197025,56.25844583,DYF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC08-H-12,1,2008,No,No,Yes,Yes,Yes,BBFM1372,611821,6236500,-121.1948133,56.26015692,CMF,2008-05-26,1899-12-31T05:10:00Z,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
PC08-H-12,2,2008,No,No,Yes,Yes,Yes,BBFM1372,611821,6236500,-121.1948133,56.26015692,CMF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
PC08-H-12,3,2008,No,No,Yes,Yes,Yes,BBFM1372,611821,6236500,-121.1948133,56.26015692,CMF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
PC08-H-13,1,2008,Yes,No,Yes,Yes,Yes,BBFM3235,612165,6236456,-121.1892817,56.25968071,CMF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
PC08-H-13,2,2008,Yes,No,Yes,Yes,Yes,BBFM3235,612165,6236456,-121.1892817,56.25968071,CMF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PC08-H-13,3,2008,Yes,No,Yes,Yes,Yes,BBFM3235,612165,6236456,-121.1892817,56.25968071,CMF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2
PC08-H-14,1,2008,Yes,No,Yes,Yes,Yes,BBFM1365,612444,6236307,-121.1848436,56.25827674,CMF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1
PC08-H-14,2,2008,Yes,No,Yes,Yes,Yes,BBFM1365,612444,6236307,-121.1848436,56.25827674,CMF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
PC08-H-14,3,2008,Yes,No,Yes,Yes,Yes,BBFM1365,612444,6236307,-121.1848436,56.25827674,CMF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1
PC08-H-15,1,2008,Yes,No,Yes,Yes,Yes,BBFM1339,612765,6235934,-121.1798238,56.25485111,CYF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2
PC08-H-15,2,2008,Yes,No,Yes,Yes,Yes,BBFM1339,612765,6235934,-121.1798238,56.25485111,CYF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
PC08-H-15,3,2008,Yes,No,Yes,Yes,Yes,BBFM1339,612765,6235934,-121.1798238,56.25485111,CYF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
PC08-H-2,1,2008,No,No,Yes,Yes,Yes,BBFM1274,613147,6235202,-121.1739743,56.24818694,DYF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
PC08-H-2,2,2008,No,No,Yes,Yes,Yes,BBFM1274,613147,6235202,-121.1739743,56.24818694,DYF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
PC08-H-2,3,2008,No,No,Yes,Yes,Yes,BBFM1274,613147,6235202,-121.1739743,56.24818694,DYF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
PC08-H-3,1,2008,No,No,Yes,Yes,Yes,BBFM1269,613114,6235116,-121.1745434,56.24742252,DYF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PC08-H-3,2,2008,No,No,Yes,Yes,Yes,BBFM1269,613114,6235116,-121.1745434,56.24742252,DYF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
PC08-H-3,3,2008,No,No,Yes,Yes,Yes,BBFM1269,613114,6235116,-121.1745434,56.24742252,DYF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC08-H-4,1,2008,No,No,Yes,Yes,Yes,BBFM1267,612806,6235094,-121.1795205,56.24729815,DYF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0
PC08-H-4,2,2008,No,No,Yes,Yes,Yes,BBFM1267,612806,6235094,-121.1795205,56.24729815,DYF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0
PC08-H-4,3,2008,No,No,Yes,Yes,Yes,BBFM1267,612806,6235094,-121.1795205,56.24729815,DYF,2008-06-21,1899-12-31T04:35:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1
PC08-H-5,1,2008,No,No,Yes,Yes,Yes,BBFM1286,612635,6235310,-121.1821866,56.24927839,DYF,2008-05-26,1899-12-31T05:10:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
PC08-H-5,2,2008,No,No,Yes,Yes,Yes,BBFM1286,612635,6235310,-121.1821866,56.24927839,DYF,2008-06-10,1899-12-31T05:00:00Z,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
